Time,Plate,Well,Raw_od,hour,Well_id,Plt_well,Well_row,Well_column,Condition,Ratio,XMIC,MIC ug/ml,Raw_od_min,OD,Plt_Cond_Ratio_Time,mean_OD_zero,Fit
15:59:44,3,C1,0.316,15.99556,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.125,3 - SFP - 20 - 15:59:44,0.202333333,0.617792422
16:59:44,3,C1,0.317,16.99556,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.126,3 - SFP - 20 - 16:59:44,0.198333333,0.635294118
17:59:44,3,C1,0.317,17.99556,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.126,3 - SFP - 20 - 17:59:44,0.194333333,0.648370497
18:59:45,3,C1,0.318,18.99583,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.127,3 - SFP - 20 - 18:59:45,0.192333333,0.660311958
19:59:47,3,C1,0.318,19.99639,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.127,3 - SFP - 20 - 19:59:47,0.19,0.668421053
20:59:48,3,C1,0.319,20.99667,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.128,3 - SFP - 20 - 20:59:48,0.188,0.680851064
21:59:49,3,C1,0.32,21.99694,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.129,3 - SFP - 20 - 21:59:49,0.186666667,0.691071429
22:59:50,3,C1,0.32,22.99722,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.129,3 - SFP - 20 - 22:59:50,0.186333333,0.692307692
23:59:51,3,C1,0.321,23.9975,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.13,3 - SFP - 20 - 23:59:51,0.185666667,0.700179533
24:59:51,3,C1,0.321,24.9975,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.13,3 - SFP - 20 - 24:59:51,0.185333333,0.701438849
25:59:53,3,C1,0.322,25.99806,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.131,3 - SFP - 20 - 25:59:53,0.185,0.708108108
26:59:54,3,C1,0.323,26.99833,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.132,3 - SFP - 20 - 26:59:54,0.184666667,0.714801444
27:59:54,3,C1,0.324,27.99833,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.133,3 - SFP - 20 - 27:59:54,0.184666667,0.720216606
28:59:55,3,C1,0.324,28.99861,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.133,3 - SFP - 20 - 28:59:55,0.184333333,0.721518987
29:59:56,3,C1,0.326,29.99889,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.135,3 - SFP - 20 - 29:59:56,0.185,0.72972973
30:59:57,3,C1,0.326,30.99917,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.135,3 - SFP - 20 - 30:59:57,0.185,0.72972973
31:59:58,3,C1,0.327,31.99944,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.136,3 - SFP - 20 - 31:59:58,0.184666667,0.736462094
32:59:58,3,C1,0.328,32.99944,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.137,3 - SFP - 20 - 32:59:58,0.184666667,0.741877256
34:00:00,3,C1,0.329,34,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.138,3 - SFP - 20 - 34:00:00,0.185,0.745945946
35:00:01,3,C1,0.329,35.00028,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.138,3 - SFP - 20 - 35:00:01,0.185333333,0.744604317
36:00:02,3,C1,0.33,36.00056,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.139,3 - SFP - 20 - 36:00:02,0.185666667,0.748653501
37:00:02,3,C1,0.331,37.00056,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.14,3 - SFP - 20 - 37:00:02,0.186,0.752688172
38:00:03,3,C1,0.332,38.00083,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.141,3 - SFP - 20 - 38:00:03,0.186666667,0.755357143
39:00:04,3,C1,0.332,39.00111,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.141,3 - SFP - 20 - 39:00:04,0.186666667,0.755357143
40:00:05,3,C1,0.331,40.00139,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.14,3 - SFP - 20 - 40:00:05,0.187333333,0.747330961
41:00:06,3,C1,0.333,41.00167,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.142,3 - SFP - 20 - 41:00:06,0.187333333,0.758007117
42:00:07,3,C1,0.333,42.00194,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.142,3 - SFP - 20 - 42:00:07,0.188333333,0.753982301
43:00:08,3,C1,0.334,43.00222,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.143,3 - SFP - 20 - 43:00:08,0.188666667,0.75795053
44:00:09,3,C1,0.332,44.0025,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.141,3 - SFP - 20 - 44:00:09,0.189333333,0.74471831
45:00:10,3,C1,0.336,45.00278,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.145,3 - SFP - 20 - 45:00:10,0.189666667,0.764499121
46:00:11,3,C1,0.342,46.00306,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.151,3 - SFP - 20 - 46:00:11,0.19,0.794736842
47:00:11,3,C1,0.344,47.00306,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.153,3 - SFP - 20 - 47:00:11,0.191,0.80104712
48:00:12,3,C1,0.348,48.00333,SPL3,3 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.191,0.157,3 - SFP - 20 - 48:00:12,0.192333333,0.816291161
0:00:34,4,C1,0.158,0.00944,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.03,4 - SFP - 20 - 0:00:34,0.03,1
0:59:29,4,C1,0.156,0.99139,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.03,4 - SFP - 20 - 0:59:29,0.03,1
1:59:31,4,C1,0.157,1.99194,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.03,4 - SFP - 20 - 1:59:31,0.03,1
2:59:31,4,C1,0.16,2.99194,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.03,4 - SFP - 20 - 2:59:31,0.03,1
3:59:33,4,C1,0.167,3.9925,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.03,4 - SFP - 20 - 3:59:33,0.042,0.714285714
4:59:33,4,C1,0.183,4.9925,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.03,4 - SFP - 20 - 4:59:33,0.101666667,0.295081967
5:59:35,4,C1,0.212,5.99306,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.056,4 - SFP - 20 - 5:59:35,0.118,0.474576271
6:59:35,4,C1,0.238,6.99306,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.082,4 - SFP - 20 - 6:59:35,0.121333333,0.675824176
7:59:36,4,C1,0.242,7.99333,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.086,4 - SFP - 20 - 7:59:36,0.122,0.704918033
8:59:37,4,C1,0.244,8.99361,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.088,4 - SFP - 20 - 8:59:37,0.122333333,0.719346049
9:59:38,4,C1,0.245,9.99389,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.089,4 - SFP - 20 - 9:59:38,0.122333333,0.727520436
10:59:38,4,C1,0.246,10.99389,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.09,4 - SFP - 20 - 10:59:38,0.122333333,0.735694823
11:59:40,4,C1,0.247,11.99444,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.091,4 - SFP - 20 - 11:59:40,0.121333333,0.75
12:59:41,4,C1,0.248,12.99472,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.092,4 - SFP - 20 - 12:59:41,0.120333333,0.764542936
13:59:42,4,C1,0.249,13.995,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.093,4 - SFP - 20 - 13:59:42,0.118666667,0.783707865
14:59:43,4,C1,0.25,14.99528,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.094,4 - SFP - 20 - 14:59:43,0.118,0.796610169
15:59:44,4,C1,0.252,15.99556,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.096,4 - SFP - 20 - 15:59:44,0.117,0.820512821
16:59:44,4,C1,0.252,16.99556,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.096,4 - SFP - 20 - 16:59:44,0.116,0.827586207
17:59:44,4,C1,0.254,17.99556,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.098,4 - SFP - 20 - 17:59:44,0.115666667,0.847262248
18:59:45,4,C1,0.256,18.99583,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.1,4 - SFP - 20 - 18:59:45,0.115666667,0.864553314
19:59:47,4,C1,0.257,19.99639,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.101,4 - SFP - 20 - 19:59:47,0.115666667,0.873198847
20:59:48,4,C1,0.258,20.99667,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.102,4 - SFP - 20 - 20:59:48,0.115333333,0.884393064
21:59:49,4,C1,0.26,21.99694,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.104,4 - SFP - 20 - 21:59:49,0.115666667,0.899135447
22:59:50,4,C1,0.26,22.99722,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.104,4 - SFP - 20 - 22:59:50,0.115666667,0.899135447
23:59:51,4,C1,0.261,23.9975,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.105,4 - SFP - 20 - 23:59:51,0.116333333,0.902578797
24:59:52,4,C1,0.262,24.99778,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.106,4 - SFP - 20 - 24:59:52,0.117,0.905982906
25:59:53,4,C1,0.264,25.99806,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.108,4 - SFP - 20 - 25:59:53,0.117666667,0.917847025
26:59:54,4,C1,0.265,26.99833,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.109,4 - SFP - 20 - 26:59:54,0.118333333,0.921126761
27:59:54,4,C1,0.266,27.99833,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.11,4 - SFP - 20 - 27:59:54,0.119,0.924369748
28:59:55,4,C1,0.266,28.99861,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.11,4 - SFP - 20 - 28:59:55,0.119666667,0.919220056
29:59:56,4,C1,0.262,29.99889,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.106,4 - SFP - 20 - 29:59:56,0.12,0.883333333
30:59:58,4,C1,0.261,30.99944,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.105,4 - SFP - 20 - 30:59:58,0.120666667,0.870165746
31:59:58,4,C1,0.26,31.99944,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.104,4 - SFP - 20 - 31:59:58,0.121,0.859504132
32:59:59,4,C1,0.272,32.99972,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.116,4 - SFP - 20 - 32:59:59,0.122,0.950819672
34:00:00,4,C1,0.27,34,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.114,4 - SFP - 20 - 34:00:00,0.122666667,0.929347826
35:00:01,4,C1,0.27,35.00028,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.114,4 - SFP - 20 - 35:00:01,0.123666667,0.921832884
36:00:02,4,C1,0.276,36.00056,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.12,4 - SFP - 20 - 36:00:02,0.124666667,0.962566845
37:00:03,4,C1,0.275,37.00083,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.119,4 - SFP - 20 - 37:00:03,0.126666667,0.939473684
38:00:03,4,C1,0.286,38.00083,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.13,4 - SFP - 20 - 38:00:03,0.128333333,1.012987013
39:00:04,4,C1,0.286,39.00111,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.13,4 - SFP - 20 - 39:00:04,0.130333333,0.997442455
40:00:05,4,C1,0.286,40.00139,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.13,4 - SFP - 20 - 40:00:05,0.133333333,0.975
41:00:06,4,C1,0.289,41.00167,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.133,4 - SFP - 20 - 41:00:06,0.134,0.992537313
42:00:07,4,C1,0.295,42.00194,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.139,4 - SFP - 20 - 42:00:07,0.135666667,1.024570025
43:00:08,4,C1,0.304,43.00222,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.148,4 - SFP - 20 - 43:00:08,0.137333333,1.077669903
44:00:09,4,C1,0.313,44.0025,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.157,4 - SFP - 20 - 44:00:09,0.139333333,1.126794258
45:00:10,4,C1,0.338,45.00278,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.182,4 - SFP - 20 - 45:00:10,0.140333333,1.296912114
46:00:12,4,C1,0.361,46.00333,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.205,4 - SFP - 20 - 46:00:12,0.144,1.423611111
47:00:11,4,C1,0.337,47.00306,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.181,4 - SFP - 20 - 47:00:11,0.146,1.239726027
48:00:12,4,C1,0.324,48.00333,SPL3,4 - SPL3,C,1,SFP,20,14.22222222,3.243662222,0.156,0.168,4 - SFP - 20 - 48:00:12,0.150666667,1.115044248
0:00:34,1,C2,0.254,0.00944,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.03,1 - SF - 20 - 0:00:34,0.03,1
0:59:29,1,C2,0.23,0.99139,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.03,1 - SF - 20 - 0:59:29,0.03,1
1:59:31,1,C2,0.224,1.99194,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.03,1 - SF - 20 - 1:59:31,0.03,1
2:59:31,1,C2,0.228,2.99194,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.03,1 - SF - 20 - 2:59:31,0.03,1
3:59:33,1,C2,0.239,3.9925,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.03,1 - SF - 20 - 3:59:33,0.067333333,0.445544554
4:59:33,1,C2,0.269,4.9925,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.045,1 - SF - 20 - 4:59:33,0.153333333,0.293478261
5:59:34,1,C2,0.315,5.99278,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.091,1 - SF - 20 - 5:59:34,0.168,0.541666667
6:59:35,1,C2,0.352,6.99306,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.128,1 - SF - 20 - 6:59:35,0.17,0.752941176
7:59:36,1,C2,0.353,7.99333,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.129,1 - SF - 20 - 7:59:36,0.171,0.754385965
8:59:37,1,C2,0.355,8.99361,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.131,1 - SF - 20 - 8:59:37,0.171,0.766081871
9:59:38,1,C2,0.355,9.99389,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.131,1 - SF - 20 - 9:59:38,0.17,0.770588235
10:59:39,1,C2,0.356,10.99417,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.132,1 - SF - 20 - 10:59:39,0.169,0.781065089
11:59:40,1,C2,0.356,11.99444,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.132,1 - SF - 20 - 11:59:40,0.167666667,0.787276342
12:59:41,1,C2,0.356,12.99472,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.132,1 - SF - 20 - 12:59:41,0.165333333,0.798387097
13:59:42,1,C2,0.355,13.995,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.131,1 - SF - 20 - 13:59:42,0.163333333,0.802040816
14:59:43,1,C2,0.355,14.99528,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.131,1 - SF - 20 - 14:59:43,0.162,0.808641975
15:59:44,1,C2,0.355,15.99556,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.131,1 - SF - 20 - 15:59:44,0.161333333,0.811983471
16:59:45,1,C2,0.354,16.99583,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.13,1 - SF - 20 - 16:59:45,0.16,0.8125
17:59:44,1,C2,0.354,17.99556,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.13,1 - SF - 20 - 17:59:44,0.16,0.8125
18:59:45,1,C2,0.354,18.99583,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.13,1 - SF - 20 - 18:59:45,0.159333333,0.815899582
19:59:47,1,C2,0.354,19.99639,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.13,1 - SF - 20 - 19:59:47,0.158333333,0.821052632
20:59:47,1,C2,0.353,20.99639,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.129,1 - SF - 20 - 20:59:47,0.158666667,0.81302521
21:59:49,1,C2,0.353,21.99694,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.129,1 - SF - 20 - 21:59:49,0.159333333,0.809623431
22:59:50,1,C2,0.354,22.99722,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.13,1 - SF - 20 - 22:59:50,0.159666667,0.814196242
23:59:51,1,C2,0.353,23.9975,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.129,1 - SF - 20 - 23:59:51,0.157333333,0.819915254
24:59:51,1,C2,0.353,24.9975,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.129,1 - SF - 20 - 24:59:51,0.158333333,0.814736842
25:59:52,1,C2,0.353,25.99778,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.129,1 - SF - 20 - 25:59:52,0.158333333,0.814736842
26:59:54,1,C2,0.352,26.99833,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.128,1 - SF - 20 - 26:59:54,0.158,0.810126582
27:59:54,1,C2,0.352,27.99833,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.128,1 - SF - 20 - 27:59:54,0.158,0.810126582
28:59:55,1,C2,0.351,28.99861,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.127,1 - SF - 20 - 28:59:55,0.158,0.803797468
29:59:56,1,C2,0.35,29.99889,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.126,1 - SF - 20 - 29:59:56,0.158,0.797468354
30:59:57,1,C2,0.35,30.99917,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.126,1 - SF - 20 - 30:59:57,0.158,0.797468354
31:59:58,1,C2,0.348,31.99944,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.124,1 - SF - 20 - 31:59:58,0.158666667,0.781512605
32:59:58,1,C2,0.346,32.99944,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.122,1 - SF - 20 - 32:59:58,0.16,0.7625
34:00:00,1,C2,0.345,34,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.121,1 - SF - 20 - 34:00:00,0.159333333,0.759414226
35:00:01,1,C2,0.343,35.00028,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.119,1 - SF - 20 - 35:00:01,0.159,0.748427673
36:00:01,1,C2,0.341,36.00028,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.117,1 - SF - 20 - 36:00:01,0.159666667,0.732776618
37:00:02,1,C2,0.34,37.00056,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.116,1 - SF - 20 - 37:00:02,0.16,0.725
38:00:03,1,C2,0.339,38.00083,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.115,1 - SF - 20 - 38:00:03,0.160333333,0.717255717
39:00:04,1,C2,0.339,39.00111,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.115,1 - SF - 20 - 39:00:04,0.16,0.71875
40:00:05,1,C2,0.339,40.00139,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.115,1 - SF - 20 - 40:00:05,0.160666667,0.715767635
41:00:06,1,C2,0.339,41.00167,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.115,1 - SF - 20 - 41:00:06,0.161666667,0.711340206
42:00:06,1,C2,0.34,42.00167,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.116,1 - SF - 20 - 42:00:06,0.161666667,0.717525773
43:00:08,1,C2,0.34,43.00222,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.116,1 - SF - 20 - 43:00:08,0.162,0.716049383
44:00:09,1,C2,0.341,44.0025,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.117,1 - SF - 20 - 44:00:09,0.163,0.717791411
45:00:09,1,C2,0.342,45.0025,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.118,1 - SF - 20 - 45:00:09,0.164,0.719512195
46:00:11,1,C2,0.343,46.00306,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.119,1 - SF - 20 - 46:00:11,0.164666667,0.722672065
47:00:11,1,C2,0.343,47.00306,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.119,1 - SF - 20 - 47:00:11,0.165,0.721212121
48:00:12,1,C2,0.344,48.00333,SPL19,1 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.224,0.12,1 - SF - 20 - 48:00:12,0.165666667,0.724346076
0:00:34,2,C2,0.192,0.00944,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.03,2 - SF - 20 - 0:00:34,0.03,1
0:59:29,2,C2,0.185,0.99139,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.03,2 - SF - 20 - 0:59:29,0.03,1
1:59:31,2,C2,0.186,1.99194,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.03,2 - SF - 20 - 1:59:31,0.03,1
2:59:31,2,C2,0.215,2.99194,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.03,2 - SF - 20 - 2:59:31,0.03,1
3:59:33,2,C2,0.23,3.9925,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.045,2 - SF - 20 - 3:59:33,0.061333333,0.733695652
4:59:33,2,C2,0.272,4.9925,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.087,2 - SF - 20 - 4:59:33,0.117666667,0.739376771
5:59:34,2,C2,0.328,5.99278,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.143,2 - SF - 20 - 5:59:34,0.126333333,1.131926121
6:59:35,2,C2,0.337,6.99306,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.152,2 - SF - 20 - 6:59:35,0.128333333,1.184415584
7:59:36,2,C2,0.327,7.99333,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.142,2 - SF - 20 - 7:59:36,0.128666667,1.103626943
8:59:37,2,C2,0.317,8.99361,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.132,2 - SF - 20 - 8:59:37,0.129,1.023255814
9:59:38,2,C2,0.324,9.99389,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.139,2 - SF - 20 - 9:59:38,0.129,1.07751938
10:59:39,2,C2,0.328,10.99417,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.143,2 - SF - 20 - 10:59:39,0.128666667,1.111398964
11:59:40,2,C2,0.326,11.99444,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.141,2 - SF - 20 - 11:59:40,0.127666667,1.104438642
12:59:41,2,C2,0.328,12.99472,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.143,2 - SF - 20 - 12:59:41,0.125666667,1.137931034
13:59:42,2,C2,0.337,13.995,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.152,2 - SF - 20 - 13:59:42,0.124333333,1.222520107
14:59:43,2,C2,0.344,14.99528,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.159,2 - SF - 20 - 14:59:43,0.123666667,1.285714286
15:59:44,2,C2,0.357,15.99556,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.172,2 - SF - 20 - 15:59:44,0.122333333,1.40599455
16:59:44,2,C2,0.371,16.99556,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.186,2 - SF - 20 - 16:59:44,0.121666667,1.528767123
17:59:44,2,C2,0.375,17.99556,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.19,2 - SF - 20 - 17:59:44,0.122,1.557377049
18:59:45,2,C2,0.376,18.99583,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.191,2 - SF - 20 - 18:59:45,0.122,1.56557377
19:59:47,2,C2,0.379,19.99639,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.194,2 - SF - 20 - 19:59:47,0.121666667,1.594520548
20:59:47,2,C2,0.379,20.99639,SPL19,2 - SPL19,C,2,SF,20,14.22222222,3.243662222,0.185,0.194,2 - SF - 20 - 20:59:47,0.122,1.590163934
